UserID,year,item
96,62,62
96,70,70
96,71,71
96,73,73
96,74,74
96,75,75
96,76,76
96,77,77
96,79,79
96,81,81
96,82,82
96,83,83
96,84,84
96,110,110
96,121,121
96,136,136
96,143,143
96,145,145
96,148,148
96,151,151
96,153,153
96,162,162
96,169,169
97,3,3
97,4,4
97,13,13
97,18,18
97,19,19
97,26,26
97,44,44
97,45,45
97,58,58
97,60,60
97,62,62
97,70,70
97,71,71
97,73,73
97,74,74
97,75,75
97,76,76
97,77,77
97,79,79
97,81,81
97,82,82
97,83,83
97,84,84
97,110,110
97,121,121
97,136,136
97,143,143
97,145,145
97,148,148
97,151,151
97,153,153
97,162,162
97,169,169
98,3,3
98,4,4
98,13,13
98,18,18
98,19,19
98,26,26
98,44,44
98,45,45
98,58,58
98,60,60
98,62,62
98,64,64
98,70,70
98,71,71
98,73,73
98,74,74
98,75,75
98,76,76
98,77,77
98,79,79
98,81,81
98,82,82
98,83,83
98,84,84
98,110,110
98,121,121
98,136,136
98,143,143
98,145,145
98,148,148
98,151,151
98,153,153
98,162,162
98,169,169
99,3,3
99,4,4
99,13,13
99,18,18
99,19,19
99,26,26
99,44,44
99,45,45
99,58,58
99,60,60
99,62,62
99,64,64
99,70,70
99,71,71
99,73,73
99,74,74
99,75,75
99,76,76
99,77,77
99,79,79
99,81,81
99,82,82
99,83,83
99,84,84
99,110,110
99,121,121
99,136,136
99,143,143
99,145,145
99,148,148
99,151,151
99,153,153
99,162,162
99,169,169
100,3,3
100,4,4
100,13,13
100,18,18
100,19,19
100,26,26
100,44,44
100,45,45
100,58,58
100,60,60
100,62,62
100,64,64
100,70,70
100,71,71
100,73,73
100,74,74
100,75,75
100,76,76
100,77,77
100,79,79
100,81,81
100,82,82
100,83,83
100,84,84
100,110,110
100,121,121
100,136,136
100,143,143
100,145,145
100,148,148
100,151,151
100,153,153
100,162,162
100,169,169
101,3,3
101,4,4
101,13,13
101,18,18
101,19,19
101,26,26
101,44,44
101,45,45
101,58,58
101,60,60
101,62,62
101,64,64
101,70,70
101,71,71
101,73,73
101,74,74
101,75,75
101,76,76
101,77,77
101,79,79
101,81,81
101,82,82
101,83,83
101,84,84
101,110,110
101,121,121
101,136,136
101,139,139
101,143,143
101,145,145
101,148,148
101,151,151
101,153,153
101,162,162
101,169,169
102,3,3
102,4,4
102,13,13
102,18,18
102,19,19
102,26,26
102,44,44
102,45,45
102,58,58
102,60,60
102,62,62
102,64,64
102,70,70
102,71,71
102,73,73
102,74,74
102,75,75
102,76,76
102,77,77
102,79,79
102,81,81
102,82,82
102,83,83
102,84,84
102,110,110
102,121,121
102,136,136
102,139,139
102,143,143
102,145,145
102,148,148
102,151,151
102,153,153
102,162,162
102,169,169
103,3,3
103,4,4
103,13,13
103,18,18
103,19,19
103,26,26
103,44,44
103,45,45
103,58,58
103,60,60
103,62,62
103,64,64
103,70,70
103,71,71
103,73,73
103,74,74
103,75,75
103,76,76
103,77,77
103,79,79
103,81,81
103,82,82
103,83,83
103,84,84
103,102,102
103,110,110
103,121,121
103,136,136
103,139,139
103,143,143
103,145,145
103,148,148
103,151,151
103,153,153
103,162,162
103,169,169
104,3,3
104,13,13
104,18,18
104,19,19
104,26,26
104,44,44
104,45,45
104,58,58
104,60,60
104,62,62
104,64,64
104,70,70
104,71,71
104,73,73
104,74,74
104,75,75
104,76,76
104,77,77
104,79,79
104,81,81
104,82,82
104,83,83
104,84,84
104,102,102
104,110,110
104,121,121
104,136,136
104,139,139
104,143,143
104,145,145
104,151,151
104,153,153
104,162,162
104,169,169
105,3,3
105,13,13
105,18,18
105,19,19
105,26,26
105,44,44
105,45,45
105,58,58
105,60,60
105,62,62
105,64,64
105,70,70
105,71,71
105,73,73
105,74,74
105,75,75
105,76,76
105,77,77
105,79,79
105,81,81
105,82,82
105,83,83
105,84,84
105,102,102
105,110,110
105,121,121
105,136,136
105,139,139
105,143,143
105,145,145
105,151,151
105,153,153
105,162,162
105,169,169
106,3,3
106,13,13
106,18,18
106,19,19
106,26,26
106,44,44
106,45,45
106,58,58
106,60,60
106,62,62
106,64,64
106,70,70
106,71,71
106,73,73
106,74,74
106,75,75
106,76,76
106,77,77
106,79,79
106,81,81
106,82,82
106,83,83
106,84,84
106,102,102
106,110,110
106,121,121
106,136,136
106,139,139
106,143,143
106,145,145
106,151,151
106,153,153
106,162,162
106,169,169
107,3,3
107,13,13
107,18,18
107,19,19
107,26,26
107,44,44
107,45,45
107,58,58
107,60,60
107,62,62
107,64,64
107,70,70
107,71,71
107,73,73
107,74,74
107,75,75
107,76,76
107,77,77
107,79,79
107,81,81
107,82,82
107,83,83
107,84,84
107,102,102
107,110,110
107,121,121
107,136,136
107,139,139
107,143,143
107,145,145
107,151,151
107,153,153
107,162,162
107,169,169
108,3,3
108,13,13
108,18,18
108,19,19
108,26,26
108,44,44
108,45,45
108,58,58
108,60,60
108,62,62
108,64,64
108,70,70
108,71,71
108,73,73
108,74,74
108,75,75
108,76,76
108,77,77
108,79,79
108,81,81
108,82,82
108,83,83
108,84,84
108,102,102
108,110,110
108,121,121
108,136,136
108,139,139
108,143,143
108,145,145
108,151,151
108,153,153
108,169,169
109,3,3
109,13,13
109,18,18
109,19,19
109,26,26
109,44,44
109,45,45
109,58,58
109,60,60
109,62,62
109,64,64
109,70,70
109,71,71
109,73,73
109,74,74
109,75,75
109,76,76
109,77,77
109,79,79
109,81,81
109,82,82
109,83,83
109,84,84
109,102,102
109,110,110
109,121,121
109,136,136
109,139,139
109,143,143
109,145,145
109,151,151
109,153,153
109,169,169
110,3,3
110,13,13
110,18,18
110,19,19
110,26,26
110,44,44
110,45,45
110,58,58
110,62,62
110,64,64
110,70,70
110,71,71
110,73,73
110,74,74
110,75,75
110,76,76
110,77,77
110,79,79
110,81,81
110,82,82
110,83,83
110,84,84
110,102,102
110,110,110
110,121,121
110,136,136
110,139,139
110,143,143
110,145,145
110,151,151
110,153,153
110,169,169
111,3,3
111,13,13
111,18,18
111,19,19
111,26,26
111,44,44
111,45,45
111,58,58
111,62,62
111,64,64
111,70,70
111,71,71
111,73,73
111,74,74
111,75,75
111,76,76
111,77,77
111,79,79
111,81,81
111,82,82
111,83,83
111,84,84
111,102,102
111,110,110
111,121,121
111,136,136
111,139,139
111,143,143
111,145,145
111,151,151
111,153,153
111,169,169
112,3,3
112,13,13
112,18,18
112,19,19
112,26,26
112,44,44
112,45,45
112,58,58
112,62,62
112,64,64
112,70,70
112,71,71
112,73,73
112,74,74
112,75,75
112,76,76
112,77,77
112,79,79
112,81,81
112,82,82
112,83,83
112,84,84
112,102,102
112,110,110
112,121,121
112,136,136
112,139,139
112,143,143
112,145,145
112,151,151
112,153,153
112,169,169
113,3,3
113,13,13
113,18,18
113,19,19
113,26,26
113,44,44
113,45,45
113,58,58
113,62,62
113,64,64
113,70,70
113,71,71
113,73,73
113,74,74
113,75,75
113,76,76
113,77,77
113,79,79
113,81,81
113,82,82
113,83,83
113,84,84
113,102,102
113,110,110
113,121,121
113,136,136
113,139,139
113,143,143
113,145,145
113,151,151
113,153,153
113,169,169
114,3,3
114,13,13
114,18,18
114,19,19
114,26,26
114,44,44
114,45,45
114,54,54
114,58,58
114,62,62
114,64,64
114,70,70
114,71,71
114,73,73
114,74,74
114,75,75
114,76,76
114,77,77
114,79,79
114,81,81
114,82,82
114,83,83
114,84,84
114,102,102
114,110,110
114,121,121
114,136,136
114,139,139
114,143,143
114,145,145
114,151,151
114,153,153
114,169,169
115,3,3
115,13,13
115,18,18
115,19,19
115,26,26
115,44,44
115,45,45
115,54,54
115,58,58
115,62,62
115,64,64
115,70,70
115,71,71
115,73,73
115,74,74
115,75,75
115,76,76
115,77,77
115,79,79
115,81,81
115,82,82
115,83,83
115,84,84
115,102,102
115,110,110
115,121,121
115,136,136
115,139,139
115,143,143
115,145,145
115,151,151
115,153,153
115,169,169
116,3,3
116,13,13
116,18,18
116,19,19
116,26,26
116,44,44
116,45,45
116,54,54
116,58,58
116,62,62
116,64,64
116,70,70
116,71,71
116,73,73
116,74,74
116,75,75
116,76,76
116,77,77
116,79,79
116,81,81
116,82,82
116,83,83
116,84,84
116,102,102
116,110,110
116,121,121
116,136,136
116,139,139
116,143,143
116,145,145
116,151,151
116,153,153
116,169,169
117,3,3
117,13,13
117,18,18
117,19,19
117,26,26
117,44,44
117,45,45
117,54,54
117,58,58
117,62,62
117,64,64
117,70,70
117,71,71
117,73,73
117,74,74
117,75,75
117,76,76
117,77,77
117,79,79
117,81,81
117,82,82
117,83,83
117,84,84
117,102,102
117,110,110
117,121,121
117,136,136
117,139,139
117,143,143
117,145,145
117,151,151
117,153,153
117,169,169
118,3,3
118,5,5
118,13,13
118,18,18
118,19,19
118,26,26
118,44,44
118,45,45
118,54,54
118,58,58
118,62,62
118,64,64
118,70,70
118,71,71
118,73,73
118,74,74
118,75,75
118,76,76
118,77,77
118,79,79
118,81,81
118,82,82
118,83,83
118,84,84
118,102,102
118,110,110
118,121,121
118,136,136
118,139,139
118,143,143
118,145,145
118,151,151
118,153,153
118,169,169
119,3,3
119,5,5
119,13,13
119,18,18
119,19,19
119,26,26
119,44,44
119,45,45
119,54,54
119,58,58
119,62,62
119,64,64
119,70,70
119,71,71
119,73,73
119,74,74
119,75,75
119,76,76
119,77,77
119,79,79
119,81,81
119,82,82
119,83,83
119,84,84
119,102,102
119,110,110
119,121,121
119,136,136
119,139,139
119,143,143
119,145,145
119,151,151
119,153,153
119,169,169
120,3,3
120,5,5
120,13,13
120,18,18
120,19,19
120,26,26
120,44,44
120,45,45
120,54,54
120,58,58
120,62,62
120,64,64
120,70,70
120,71,71
120,73,73
120,74,74
120,75,75
120,76,76
120,77,77
120,79,79
120,81,81
120,82,82
120,83,83
120,84,84
120,102,102
120,110,110
120,121,121
120,136,136
120,139,139
120,143,143
120,145,145
120,151,151
120,153,153
120,169,169
121,3,3
121,5,5
121,13,13
121,18,18
121,19,19
121,26,26
121,44,44
121,45,45
121,54,54
121,58,58
121,62,62
121,64,64
121,70,70
121,71,71
121,73,73
121,74,74
121,75,75
121,76,76
121,77,77
121,79,79
121,81,81
121,82,82
121,83,83
121,84,84
121,102,102
121,110,110
121,121,121
121,136,136
121,139,139
121,143,143
121,145,145
121,151,151
121,153,153
121,169,169
122,3,3
122,5,5
122,12,12
122,13,13
122,18,18
122,19,19
122,26,26
122,44,44
122,45,45
122,54,54
122,58,58
122,62,62
122,64,64
122,70,70
122,71,71
122,73,73
122,74,74
122,75,75
122,76,76
122,77,77
122,79,79
122,81,81
122,82,82
122,83,83
122,84,84
122,102,102
122,110,110
122,121,121
122,136,136
122,139,139
122,143,143
122,145,145
122,151,151
122,153,153
122,169,169
123,3,3
123,5,5
123,12,12
123,13,13
123,18,18
123,19,19
123,26,26
123,44,44
123,45,45
123,54,54
123,58,58
123,62,62
123,64,64
123,70,70
123,71,71
123,73,73
123,74,74
123,75,75
123,76,76
123,77,77
123,79,79
123,81,81
123,82,82
123,83,83
123,84,84
123,102,102
123,110,110
123,121,121
123,136,136
123,139,139
123,143,143
123,145,145
123,151,151
123,153,153
123,169,169
124,3,3
124,5,5
124,12,12
124,13,13
124,18,18
124,19,19
124,26,26
124,44,44
124,45,45
124,54,54
124,58,58
124,62,62
124,64,64
124,70,70
124,71,71
124,73,73
124,74,74
124,75,75
124,76,76
124,77,77
124,79,79
124,81,81
124,82,82
124,83,83
124,84,84
124,102,102
124,110,110
124,121,121
124,136,136
124,139,139
124,143,143
124,145,145
124,151,151
124,153,153
124,169,169
125,3,3
125,5,5
125,12,12
125,13,13
125,18,18
125,19,19
125,26,26
125,44,44
125,45,45
125,54,54
125,58,58
125,62,62
125,64,64
125,70,70
125,71,71
125,73,73
125,74,74
125,75,75
125,76,76
125,77,77
125,79,79
125,81,81
125,82,82
125,83,83
125,84,84
125,93,93
125,102,102
125,110,110
125,121,121
125,136,136
125,139,139
125,143,143
125,145,145
125,151,151
125,153,153
125,169,169
126,3,3
126,5,5
126,12,12
126,13,13
126,18,18
126,19,19
126,26,26
126,44,44
126,45,45
126,54,54
126,58,58
126,62,62
126,64,64
126,70,70
126,71,71
126,73,73
126,74,74
126,75,75
126,76,76
126,77,77
126,79,79
126,81,81
126,82,82
126,83,83
126,84,84
126,93,93
126,102,102
126,110,110
126,121,121
126,136,136
126,139,139
126,143,143
126,145,145
126,151,151
126,153,153
126,169,169
127,3,3
127,5,5
127,12,12
127,13,13
127,18,18
127,19,19
127,26,26
127,44,44
127,45,45
127,54,54
127,58,58
127,64,64
127,70,70
127,71,71
127,73,73
127,74,74
127,75,75
127,76,76
127,77,77
127,79,79
127,81,81
127,82,82
127,83,83
127,84,84
127,86,86
127,91,91
127,93,93
127,102,102
127,110,110
127,121,121
127,136,136
127,139,139
127,143,143
127,145,145
127,151,151
127,153,153
127,169,169
128,3,3
128,5,5
128,12,12
128,13,13
128,18,18
128,19,19
128,26,26
128,44,44
128,45,45
128,54,54
128,58,58
128,64,64
128,70,70
128,71,71
128,73,73
128,74,74
128,75,75
128,76,76
128,77,77
128,79,79
128,81,81
128,82,82
128,83,83
128,84,84
128,86,86
128,91,91
128,93,93
128,102,102
128,110,110
128,121,121
128,136,136
128,139,139
128,143,143
128,145,145
128,151,151
128,153,153
128,169,169
129,3,3
129,5,5
129,12,12
129,13,13
129,18,18
129,19,19
129,26,26
129,44,44
129,45,45
129,54,54
129,58,58
129,64,64
129,70,70
129,71,71
129,73,73
129,74,74
129,75,75
129,76,76
129,77,77
129,79,79
129,81,81
129,82,82
129,83,83
129,84,84
129,86,86
129,91,91
129,93,93
129,102,102
129,110,110
129,121,121
129,136,136
129,139,139
129,143,143
129,145,145
129,151,151
129,153,153
129,169,169
130,3,3
130,5,5
130,12,12
130,13,13
130,18,18
130,19,19
130,26,26
130,44,44
130,45,45
130,54,54
130,58,58
130,64,64
130,70,70
130,71,71
130,73,73
130,74,74
130,75,75
130,76,76
130,77,77
130,79,79
130,81,81
130,82,82
130,83,83
130,84,84
130,86,86
130,91,91
130,93,93
130,102,102
130,110,110
130,121,121
130,136,136
130,139,139
130,143,143
130,145,145
130,146,146
130,151,151
130,153,153
130,169,169
131,3,3
131,5,5
131,12,12
131,13,13
131,18,18
131,19,19
131,26,26
131,44,44
131,45,45
131,54,54
131,58,58
131,64,64
131,70,70
131,71,71
131,73,73
131,74,74
131,75,75
131,76,76
131,77,77
131,79,79
131,82,82
131,83,83
131,84,84
131,86,86
131,91,91
131,93,93
131,102,102
131,110,110
131,121,121
131,136,136
131,139,139
131,143,143
131,145,145
131,146,146
131,151,151
131,153,153
131,169,169
132,3,3
132,5,5
132,12,12
132,13,13
132,18,18
132,19,19
132,26,26
132,44,44
132,45,45
132,54,54
132,58,58
132,64,64
132,70,70
132,71,71
132,73,73
132,74,74
132,75,75
132,76,76
132,77,77
132,79,79
132,82,82
132,83,83
132,84,84
132,86,86
132,91,91
132,93,93
132,102,102
132,110,110
132,121,121
132,136,136
132,139,139
132,143,143
132,145,145
132,146,146
132,151,151
132,153,153
132,169,169
133,3,3
133,5,5
133,12,12
133,13,13
133,18,18
133,19,19
133,26,26
133,44,44
133,45,45
133,54,54
133,58,58
133,64,64
133,70,70
133,71,71
133,73,73
133,74,74
133,75,75
133,76,76
133,77,77
133,79,79
133,82,82
133,83,83
133,84,84
133,86,86
133,91,91
133,93,93
133,102,102
133,110,110
133,121,121
133,136,136
133,139,139
133,143,143
133,145,145
133,146,146
133,151,151
133,153,153
133,169,169
134,3,3
134,5,5
134,12,12
134,13,13
134,18,18
134,19,19
134,26,26
134,44,44
134,45,45
134,54,54
134,58,58
134,64,64
134,70,70
134,71,71
134,73,73
134,74,74
134,75,75
134,76,76
134,77,77
134,79,79
134,82,82
134,83,83
134,84,84
134,86,86
134,91,91
134,93,93
134,102,102
134,110,110
134,121,121
134,136,136
134,139,139
134,143,143
134,145,145
134,146,146
134,151,151
134,153,153
134,169,169
135,3,3
135,5,5
135,12,12
135,13,13
135,18,18
135,19,19
135,26,26
135,44,44
135,45,45
135,54,54
135,58,58
135,64,64
135,70,70
135,71,71
135,73,73
135,74,74
135,75,75
135,76,76
135,77,77
135,79,79
135,82,82
135,83,83
135,84,84
135,86,86
135,91,91
135,93,93
135,102,102
135,110,110
135,121,121
135,136,136
135,139,139
135,143,143
135,145,145
135,146,146
135,151,151
135,153,153
135,169,169
136,3,3
136,5,5
136,12,12
136,13,13
136,18,18
136,19,19
136,26,26
136,44,44
136,45,45
136,54,54
136,58,58
136,64,64
136,70,70
136,71,71
136,73,73
136,74,74
136,75,75
136,76,76
136,77,77
136,79,79
136,82,82
136,83,83
136,84,84
136,86,86
136,91,91
136,93,93
136,102,102
136,110,110
136,121,121
136,136,136
136,139,139
136,143,143
136,145,145
136,146,146
136,151,151
136,153,153
136,169,169
137,3,3
137,5,5
137,12,12
137,13,13
137,18,18
137,19,19
137,26,26
137,44,44
137,45,45
137,54,54
137,58,58
137,64,64
137,70,70
137,71,71
137,73,73
137,74,74
137,75,75
137,76,76
137,77,77
137,79,79
137,82,82
137,83,83
137,84,84
137,86,86
137,91,91
137,93,93
137,102,102
137,110,110
137,121,121
137,136,136
137,139,139
137,143,143
137,145,145
137,146,146
137,151,151
137,153,153
137,169,169
138,3,3
138,5,5
138,12,12
138,13,13
138,18,18
138,19,19
138,26,26
138,44,44
138,45,45
138,54,54
138,58,58
138,64,64
138,70,70
138,71,71
138,73,73
138,74,74
138,75,75
138,76,76
138,77,77
138,79,79
138,80,80
138,82,82
138,83,83
138,84,84
138,86,86
138,91,91
138,93,93
138,102,102
138,110,110
138,121,121
138,136,136
138,139,139
138,143,143
138,145,145
138,146,146
138,151,151
138,153,153
138,169,169
139,3,3
139,5,5
139,12,12
139,13,13
139,18,18
139,19,19
139,26,26
139,44,44
139,45,45
139,54,54
139,58,58
139,64,64
139,70,70
139,71,71
139,73,73
139,74,74
139,75,75
139,76,76
139,77,77
139,79,79
139,80,80
139,82,82
139,83,83
139,84,84
139,86,86
139,91,91
139,93,93
139,102,102
139,110,110
139,121,121
139,136,136
139,139,139
139,143,143
139,145,145
139,146,146
139,151,151
139,153,153
139,169,169
140,3,3
140,5,5
140,12,12
140,13,13
140,18,18
140,19,19
140,26,26
140,44,44
140,45,45
140,54,54
140,58,58
140,64,64
140,70,70
140,71,71
140,73,73
140,74,74
140,75,75
140,76,76
140,77,77
140,79,79
140,80,80
140,82,82
140,83,83
140,84,84
140,86,86
140,91,91
140,93,93
140,102,102
140,110,110
140,121,121
140,136,136
140,139,139
140,143,143
140,145,145
140,146,146
140,151,151
140,153,153
140,169,169
141,3,3
141,5,5
141,12,12
141,13,13
141,18,18
141,19,19
141,26,26
141,44,44
141,45,45
141,54,54
141,58,58
141,64,64
141,70,70
141,71,71
141,73,73
141,74,74
141,75,75
141,76,76
141,77,77
141,79,79
141,80,80
141,82,82
141,83,83
141,84,84
141,86,86
141,91,91
141,93,93
141,102,102
141,110,110
141,121,121
141,136,136
141,139,139
141,143,143
141,145,145
141,146,146
141,151,151
141,153,153
141,169,169
142,3,3
142,5,5
142,12,12
142,13,13
142,18,18
142,19,19
142,26,26
142,44,44
142,45,45
142,54,54
142,58,58
142,64,64
142,70,70
142,71,71
142,73,73
142,74,74
142,75,75
142,76,76
142,77,77
142,79,79
142,80,80
142,82,82
142,83,83
142,84,84
142,86,86
142,91,91
142,93,93
142,102,102
142,110,110
142,121,121
142,136,136
142,139,139
142,142,142
142,143,143
142,145,145
142,146,146
142,151,151
142,153,153
142,169,169
143,3,3
143,5,5
143,12,12
143,13,13
143,18,18
143,19,19
143,26,26
143,44,44
143,45,45
143,54,54
143,58,58
143,64,64
143,70,70
143,71,71
143,73,73
143,74,74
143,75,75
143,76,76
143,77,77
143,79,79
143,80,80
143,82,82
143,83,83
143,84,84
143,86,86
143,91,91
143,93,93
143,102,102
143,110,110
143,121,121
143,136,136
143,139,139
143,142,142
143,143,143
143,145,145
143,146,146
143,151,151
143,153,153
143,169,169
144,3,3
144,5,5
144,12,12
144,13,13
144,18,18
144,19,19
144,26,26
144,44,44
144,45,45
144,54,54
144,58,58
144,64,64
144,70,70
144,71,71
144,73,73
144,74,74
144,75,75
144,76,76
144,77,77
144,79,79
144,80,80
144,82,82
144,83,83
144,84,84
144,86,86
144,91,91
144,93,93
144,102,102
144,110,110
144,121,121
144,136,136
144,139,139
144,142,142
144,143,143
144,145,145
144,146,146
144,151,151
144,153,153
144,169,169
145,3,3
145,5,5
145,12,12
145,13,13
145,18,18
145,19,19
145,26,26
145,44,44
145,45,45
145,54,54
145,58,58
145,64,64
145,70,70
145,71,71
145,73,73
145,74,74
145,75,75
145,76,76
145,77,77
145,79,79
145,80,80
145,82,82
145,83,83
145,84,84
145,86,86
145,91,91
145,93,93
145,102,102
145,110,110
145,121,121
145,136,136
145,139,139
145,142,142
145,143,143
145,145,145
145,146,146
145,151,151
145,153,153
145,169,169
146,3,3
146,5,5
146,12,12
146,13,13
146,18,18
146,19,19
146,26,26
146,44,44
146,45,45
146,54,54
146,58,58
146,59,59
146,64,64
146,70,70
146,71,71
146,73,73
146,74,74
146,75,75
146,76,76
146,77,77
146,79,79
146,80,80
146,82,82
146,83,83
146,84,84
146,86,86
146,91,91
146,93,93
146,102,102
146,110,110
146,121,121
146,136,136
146,139,139
146,142,142
146,143,143
146,145,145
146,146,146
146,151,151
146,153,153
146,169,169
147,3,3
147,5,5
147,12,12
147,13,13
